customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month,preferred_shopping_platform,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit
CUST0145,48,Female,Madurai,Tamil Nadu,Tier 2,Business,99000,4.7,Chennai Super Kings,MS Dhoni,2,TV,No,1400,Local Store,4,Smart TV,40.6,No
CUST0146,29,Male,Pune,Maharashtra,Tier 1,Working Professional,69000,7.6,Chennai Super Kings,Ruturaj Gaikwad,5,JioHotstar,Yes,2800,Amazon,17,Mobile,79.7,Yes
CUST0147,18,Male,Jamshedpur,Jharkhand,Tier 2,Student,8500,9.4,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2100,Amazon,32,Mobile,96.9,Yes
CUST0148,38,Female,Kochi,Kerala,Tier 2,Working Professional,71000,6.2,Mumbai Indians,Hardik Pandya,4,TV,No,2300,Flipkart,10,Laptop,62.8,No
CUST0149,24,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,52000,8.0,Lucknow Super Giants,KL Rahul,6,JioHotstar,Yes,2900,Amazon,22,Mobile,84.1,Yes
CUST0150,45,Male,Solapur,Maharashtra,Tier 2,Business,107000,4.8,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1500,Local Store,5,Smart TV,42.9,No
CUST0151,21,Male,Patna,Bihar,Tier 2,Student,11000,8.8,Mumbai Indians,Jasprit Bumrah,7,JioHotstar,Yes,1900,Amazon,27,Mobile,90.8,Yes
CUST0152,34,Female,Chennai,Tamil Nadu,Tier 1,Working Professional,74000,6.5,Chennai Super Kings,MS Dhoni,4,JioHotstar,No,2300,Flipkart,11,Laptop,67.4,No
CUST0153,28,Male,Delhi,Delhi,Tier 1,Working Professional,69000,7.7,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3000,Amazon,18,Mobile,81.7,Yes
CUST0154,17,Male,Gorakhpur,Uttar Pradesh,Tier 3,Student,6500,9.4,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1400,Amazon,34,Mobile,96.8,Yes
CUST0155,42,Male,Ahmedabad,Gujarat,Tier 1,Business,116000,5.2,Gujarat Titans,Shubman Gill,3,TV,No,2100,Local Store,6,Smart TV,48.1,No
CUST0156,25,Female,Pune,Maharashtra,Tier 1,Working Professional,56000,7.9,Chennai Super Kings,Ruturaj Gaikwad,5,JioHotstar,Yes,2600,Amazon,19,Mobile,80.9,Yes
CUST0157,30,Male,Hyderabad,Telangana,Tier 1,Athlete,39000,9.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,5100,Brand Website,28,Mobile,92.5,Yes
CUST0158,39,Female,Indore,Madhya Pradesh,Tier 2,Coach,68000,5.9,Rajasthan Royals,Sanju Samson,3,TV,No,3200,Brand Website,8,Laptop,54.7,No
CUST0159,19,Male,Kanpur,Uttar Pradesh,Tier 2,Student,9500,9.1,Lucknow Super Giants,Nicholas Pooran,7,JioHotstar,Yes,2000,Amazon,31,Mobile,94.1,Yes
CUST0160,46,Male,Nagpur,Maharashtra,Tier 2,Business,104000,4.7,Mumbai Indians,Rohit Sharma,2,TV,No,1500,Local Store,4,Smart TV,41.6,No
CUST0161,24,Female,Bengaluru,Karnataka,Tier 1,Working Professional,61000,7.6,Royal Challengers Bengaluru,Faf du Plessis,5,JioHotstar,Yes,2800,Amazon,17,Mobile,79.5,Yes
CUST0162,33,Male,Jaipur,Rajasthan,Tier 2,Working Professional,72000,6.8,Rajasthan Royals,Yashasvi Jaiswal,4,JioHotstar,No,2500,Flipkart,12,Laptop,69.3,No
CUST0163,18,Male,Ranchi,Jharkhand,Tier 2,Student,8000,9.5,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,1700,Amazon,35,Mobile,97.5,Yes
CUST0164,37,Female,Kochi,Kerala,Tier 2,Working Professional,66000,6.1,Mumbai Indians,Suryakumar Yadav,4,TV,No,2200,Flipkart,10,Laptop,61.2,No
CUST0165,22,Male,Noida,Uttar Pradesh,Tier 1,Athlete,31000,8.7,Delhi Capitals,Axar Patel,6,JioHotstar,Yes,4800,Brand Website,26,Mobile,89.7,Yes
CUST0166,44,Male,Surat,Gujarat,Tier 2,Business,98000,5.0,Gujarat Titans,Rashid Khan,2,TV,No,1800,Local Store,5,Smart TV,43.4,No
CUST0167,26,Female,Kolkata,West Bengal,Tier 1,Working Professional,58000,7.4,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,2500,Amazon,16,Mobile,77.8,Yes
CUST0168,20,Male,Patiala,Punjab,Tier 2,Student,10500,8.9,Punjab Kings,Arshdeep Singh,7,JioHotstar,Yes,1900,Amazon,29,Mobile,91.9,Yes
CUST0169,41,Female,Mysuru,Karnataka,Tier 2,Coach,71000,5.6,Royal Challengers Bengaluru,Virat Kohli,3,TV,No,3400,Brand Website,7,Smart TV,51.3,No
CUST0170,29,Male,Mumbai,Maharashtra,Tier 1,Working Professional,81000,7.2,Mumbai Indians,Hardik Pandya,5,JioHotstar,No,3100,Brand Website,15,Laptop,74.8,Yes
CUST0171,16,Male,Guwahati,Assam,Tier 2,Student,7000,9.3,Rajasthan Royals,Jos Buttler,7,JioHotstar,Yes,1500,Amazon,33,Mobile,95.9,Yes
CUST0172,35,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Working Professional,64000,6.3,Sunrisers Hyderabad,Heinrich Klaasen,4,JioHotstar,No,2100,Flipkart,11,Laptop,63.5,No
CUST0173,27,Male,Chandigarh,Chandigarh,Tier 1,Working Professional,67000,7.8,Punjab Kings,Shikhar Dhawan,5,JioHotstar,Yes,2900,Amazon,18,Mobile,82.2,Yes
CUST0174,48,Male,Udaipur,Rajasthan,Tier 2,Business,111000,4.4,Rajasthan Royals,Sanju Samson,1,TV,No,1200,Local Store,3,Smart TV,37.8,No
CUST0175,23,Female,Bhopal,Madhya Pradesh,Tier 2,Student,14000,8.1,Chennai Super Kings,Ravindra Jadeja,6,JioHotstar,Yes,2200,Amazon,23,Mobile,84.3,Yes
CUST0176,32,Male,Hyderabad,Telangana,Tier 1,Working Professional,76000,7.0,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,2800,Brand Website,14,Laptop,72.1,Yes
CUST0177,19,Male,Dhanbad,Jharkhand,Tier 2,Student,9000,9.2,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,1800,Amazon,30,Mobile,94.7,Yes
CUST0178,43,Female,Coimbatore,Tamil Nadu,Tier 2,Business,94000,5.1,Chennai Super Kings,MS Dhoni,2,TV,No,1600,Local Store,5,Smart TV,44.6,No
CUST0179,25,Male,Bengaluru,Karnataka,Tier 1,Athlete,35000,8.8,Royal Challengers Bengaluru,Virat Kohli,6,JioHotstar,Yes,5000,Brand Website,27,Mobile,91.4,Yes
CUST0180,38,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,73000,6.6,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2400,Flipkart,10,Laptop,66.9,No
CUST0181,21,Female,Raipur,Chhattisgarh,Tier 2,Student,12000,8.5,Delhi Capitals,David Warner,6,JioHotstar,Yes,2100,Amazon,25,Mobile,86.7,Yes
CUST0182,45,Male,Nellore,Andhra Pradesh,Tier 2,Coach,69000,5.5,Sunrisers Hyderabad,Abhishek Sharma,3,TV,No,3300,Brand Website,7,Smart TV,50.4,No
CUST0183,28,Male,Pune,Maharashtra,Tier 1,Working Professional,64000,7.5,Chennai Super Kings,Ruturaj Gaikwad,5,JioHotstar,Yes,2700,Amazon,17,Mobile,78.6,Yes
CUST0184,17,Male,Agra,Uttar Pradesh,Tier 2,Student,7500,9.4,Mumbai Indians,Suryakumar Yadav,7,JioHotstar,Yes,1600,Amazon,34,Mobile,96.2,Yes
CUST0185,36,Female,Thiruvananthapuram,Kerala,Tier 2,Working Professional,67000,6.0,Mumbai Indians,Jasprit Bumrah,4,TV,No,2200,Flipkart,9,Laptop,60.1,No
CUST0186,24,Male,Faridabad,Haryana,Tier 1,Working Professional,53000,8.0,Punjab Kings,Liam Livingstone,6,JioHotstar,Yes,3000,Amazon,21,Mobile,84.9,Yes
CUST0187,50,Male,Aurangabad,Maharashtra,Tier 2,Business,119000,4.1,Chennai Super Kings,Ravindra Jadeja,1,TV,No,1000,Local Store,2,Smart TV,35.1,No
CUST0188,20,Female,Jabalpur,Madhya Pradesh,Tier 2,Student,10000,8.7,Rajasthan Royals,Yashasvi Jaiswal,7,JioHotstar,Yes,1900,Amazon,28,Mobile,89.4,Yes
CUST0189,31,Male,Delhi,Delhi,Tier 1,Working Professional,79000,7.1,Delhi Capitals,Rishabh Pant,5,JioHotstar,No,2900,Brand Website,13,Laptop,73.7,Yes
CUST0190,42,Female,Salem,Tamil Nadu,Tier 2,Coach,70000,5.7,Chennai Super Kings,MS Dhoni,3,TV,No,3100,Brand Website,8,Smart TV,52.1,No
CUST0191,22,Male,Ahmedabad,Gujarat,Tier 1,Student,15000,8.9,Gujarat Titans,Shubman Gill,6,JioHotstar,Yes,2400,Amazon,27,Mobile,90.2,Yes
CUST0192,39,Male,Meerut,Uttar Pradesh,Tier 2,Business,87000,5.3,Lucknow Super Giants,Nicholas Pooran,2,TV,No,1700,Local Store,5,Laptop,46.8,No
CUST0193,27,Female,Mumbai,Maharashtra,Tier 1,Working Professional,72000,7.7,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,2800,Amazon,18,Mobile,80.7,Yes
CUST0194,18,Male,Siliguri,West Bengal,Tier 2,Student,8500,9.1,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,1700,Amazon,32,Mobile,95.3,Yes
CUST0195,34,Male,Vadodara,Gujarat,Tier 2,Working Professional,65000,6.4,Gujarat Titans,Rashid Khan,4,JioHotstar,No,2300,Flipkart,11,Laptop,64.2,No
CUST0196,46,Female,Tiruchirappalli,Tamil Nadu,Tier 2,Business,98000,4.8,Sunrisers Hyderabad,Pat Cummins,2,TV,No,1500,Local Store,4,Smart TV,42.7,No
CUST0197,25,Male,Noida,Uttar Pradesh,Tier 1,Athlete,36000,8.8,Delhi Capitals,Axar Patel,6,JioHotstar,Yes,5100,Brand Website,28,Mobile,92.1,Yes
CUST0198,37,Male,Kochi,Kerala,Tier 2,Working Professional,69000,6.2,Mumbai Indians,Hardik Pandya,4,JioHotstar,No,2400,Flipkart,10,Laptop,62.9,No
CUST0199,19,Female,Warangal,Telangana,Tier 2,Student,9500,9.0,Sunrisers Hyderabad,Travis Head,7,JioHotstar,Yes,2000,Amazon,30,Mobile,93.5,Yes
CUST0200,44,Male,Ajmer,Rajasthan,Tier 2,Coach,72000,5.4,Rajasthan Royals,Jos Buttler,3,TV,No,3400,Brand Website,7,Smart TV,50.9,No
CUST0201,26,Male,Chennai,Tamil Nadu,Tier 1,Working Professional,62000,7.8,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,2900,Amazon,18,Mobile,81.6,Yes
CUST0202,18,Female,Patna,Bihar,Tier 2,Student,8500,9.2,Mumbai Indians,Jasprit Bumrah,7,JioHotstar,Yes,1600,Amazon,31,Mobile,95.2,Yes
CUST0203,39,Male,Surat,Gujarat,Tier 2,Business,97000,5.4,Gujarat Titans,Shubman Gill,3,TV,No,1900,Local Store,6,Laptop,49.7,No
CUST0204,23,Male,Hyderabad,Telangana,Tier 1,Athlete,34000,9.0,Sunrisers Hyderabad,Pat Cummins,7,JioHotstar,Yes,5200,Brand Website,29,Mobile,93.8,Yes
CUST0205,44,Female,Indore,Madhya Pradesh,Tier 2,Coach,72000,5.8,Rajasthan Royals,Sanju Samson,3,TV,No,3300,Brand Website,8,Smart TV,53.1,No
CUST0206,27,Male,Delhi,Delhi,Tier 1,Working Professional,71000,7.5,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3100,Amazon,17,Laptop,79.4,Yes
CUST0207,17,Male,Guwahati,Assam,Tier 2,Student,7000,9.5,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1500,Amazon,35,Mobile,97.1,Yes
CUST0208,32,Female,Pune,Maharashtra,Tier 1,Working Professional,76000,6.6,Chennai Super Kings,Ruturaj Gaikwad,4,JioHotstar,No,2400,Flipkart,11,Laptop,68.3,No
CUST0209,25,Male,Bengaluru,Karnataka,Tier 1,Working Professional,59000,8.1,Royal Challengers Bengaluru,Faf du Plessis,6,JioHotstar,Yes,3000,Amazon,22,Mobile,85.6,Yes
CUST0210,48,Male,Kota,Rajasthan,Tier 2,Business,108000,4.6,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1400,Local Store,4,Smart TV,40.9,No
CUST0211,20,Female,Kolkata,West Bengal,Tier 1,Student,12000,8.8,Kolkata Knight Riders,Rinku Singh,6,JioHotstar,Yes,1900,Amazon,27,Mobile,89.7,Yes
CUST0212,36,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,82000,6.9,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2600,Brand Website,12,Laptop,71.2,No
CUST0213,19,Male,Ranchi,Jharkhand,Tier 2,Student,9000,9.1,Chennai Super Kings,Ravindra Jadeja,7,JioHotstar,Yes,1800,Amazon,32,Mobile,94.6,Yes
CUST0214,42,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,91000,5.2,Sunrisers Hyderabad,Heinrich Klaasen,2,TV,No,1700,Local Store,5,Smart TV,44.3,No
CUST0215,24,Male,Mumbai,Maharashtra,Tier 1,Athlete,37000,8.9,Mumbai Indians,Suryakumar Yadav,6,JioHotstar,Yes,5000,Brand Website,28,Mobile,91.8,Yes
CUST0216,35,Female,Jaipur,Rajasthan,Tier 2,Working Professional,65000,6.3,Rajasthan Royals,Jos Buttler,4,TV,No,2200,Flipkart,10,Laptop,61.5,No
CUST0217,21,Male,Kanpur,Uttar Pradesh,Tier 2,Student,11000,8.7,Lucknow Super Giants,Nicholas Pooran,7,JioHotstar,Yes,2100,Amazon,26,Mobile,88.9,Yes
CUST0218,46,Male,Amritsar,Punjab,Tier 2,Coach,70000,5.5,Punjab Kings,Arshdeep Singh,3,TV,No,3400,Brand Website,7,Smart TV,50.6,No
CUST0219,28,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,68000,7.4,Gujarat Titans,Rashid Khan,5,JioHotstar,Yes,2700,Amazon,16,Mobile,78.7,Yes
CUST0220,16,Male,Aligarh,Uttar Pradesh,Tier 3,Student,6000,9.4,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1300,Amazon,34,Mobile,96.5,Yes
CUST0221,31,Male,Hyderabad,Telangana,Tier 1,Working Professional,78000,7.0,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,2900,Brand Website,13,Laptop,73.4,Yes
CUST0222,40,Female,Coimbatore,Tamil Nadu,Tier 2,Coach,69000,5.7,Chennai Super Kings,MS Dhoni,3,TV,No,3200,Brand Website,8,Smart TV,52.2,No
CUST0223,22,Male,Bhopal,Madhya Pradesh,Tier 2,Student,13000,8.5,Mumbai Indians,Hardik Pandya,6,JioHotstar,Yes,2200,Amazon,24,Mobile,86.1,Yes
CUST0224,37,Male,Vadodara,Gujarat,Tier 2,Business,88000,5.9,Gujarat Titans,Shubman Gill,3,TV,No,2000,Local Store,6,Laptop,55.8,No
CUST0225,26,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,61000,7.6,Punjab Kings,Liam Livingstone,5,JioHotstar,Yes,2800,Amazon,18,Mobile,80.4,Yes
CUST0226,18,Male,Dhanbad,Jharkhand,Tier 2,Student,8500,9.3,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,1700,Amazon,33,Mobile,95.7,Yes
CUST0227,43,Female,Nagpur,Maharashtra,Tier 2,Business,96000,5.1,Mumbai Indians,Rohit Sharma,2,TV,No,1600,Local Store,5,Smart TV,43.8,No
CUST0228,29,Male,Pune,Maharashtra,Tier 1,Working Professional,73000,7.3,Chennai Super Kings,Ruturaj Gaikwad,5,JioHotstar,Yes,3000,Brand Website,17,Laptop,77.3,Yes
CUST0229,20,Female,Meerut,Uttar Pradesh,Tier 2,Student,9500,8.9,Delhi Capitals,David Warner,7,JioHotstar,Yes,1900,Amazon,29,Mobile,92.1,Yes
CUST0230,45,Male,Madurai,Tamil Nadu,Tier 2,Coach,71000,5.4,Sunrisers Hyderabad,Pat Cummins,3,TV,No,3300,Brand Website,7,Smart TV,51.1,No
CUST0231,27,Male,Bengaluru,Karnataka,Tier 1,Working Professional,67000,7.9,Royal Challengers Bengaluru,Virat Kohli,6,JioHotstar,Yes,3200,Amazon,20,Mobile,83.9,Yes
CUST0232,38,Female,Kochi,Kerala,Tier 2,Working Professional,66000,6.2,Mumbai Indians,Jasprit Bumrah,4,JioHotstar,No,2300,Flipkart,10,Laptop,62.6,No
CUST0233,19,Male,Patiala,Punjab,Tier 2,Student,10000,9.0,Punjab Kings,Shikhar Dhawan,7,JioHotstar,Yes,1800,Amazon,30,Mobile,93.3,Yes
CUST0234,41,Male,Raipur,Chhattisgarh,Tier 2,Business,93000,5.3,Delhi Capitals,Axar Patel,2,TV,No,1700,Local Store,5,Smart TV,45.7,No
CUST0235,24,Female,Mumbai,Maharashtra,Tier 1,Working Professional,57000,7.8,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,2600,Amazon,18,Mobile,79.8,Yes
CUST0236,34,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,76000,6.7,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2500,Brand Website,12,Laptop,69.8,No
CUST0237,17,Male,Siliguri,West Bengal,Tier 2,Student,7500,9.4,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,1500,Amazon,35,Mobile,96.9,Yes
CUST0238,39,Female,Warangal,Telangana,Tier 2,Coach,68000,5.8,Sunrisers Hyderabad,Abhishek Sharma,3,TV,No,3100,Brand Website,8,Smart TV,53.7,No
CUST0239,23,Male,Faridabad,Haryana,Tier 1,Athlete,33000,8.8,Punjab Kings,Arshdeep Singh,6,JioHotstar,Yes,4900,Brand Website,27,Mobile,90.5,Yes
CUST0240,47,Male,Jodhpur,Rajasthan,Tier 2,Business,109000,4.5,Rajasthan Royals,Sanju Samson,2,TV,No,1400,Local Store,4,Smart TV,39.9,No
CUST0241,25,Female,Thane,Maharashtra,Tier 1,Working Professional,62000,7.5,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,2800,Amazon,17,Mobile,78.9,Yes
CUST0242,36,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,64000,6.4,Sunrisers Hyderabad,Heinrich Klaasen,4,JioHotstar,No,2200,Flipkart,11,Laptop,63.4,No
CUST0243,18,Male,Gaya,Bihar,Tier 2,Student,8000,9.2,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,1700,Amazon,32,Mobile,95.0,Yes
CUST0244,44,Female,Salem,Tamil Nadu,Tier 2,Business,95000,5.0,Chennai Super Kings,Ravindra Jadeja,2,TV,No,1600,Local Store,5,Smart TV,42.4,No
CUST0245,28,Male,Delhi,Delhi,Tier 1,Working Professional,72000,7.2,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3000,Brand Website,16,Laptop,76.5,Yes
CUST0246,21,Female,Udaipur,Rajasthan,Tier 2,Student,11500,8.6,Rajasthan Royals,Yashasvi Jaiswal,6,JioHotstar,Yes,2100,Amazon,25,Mobile,87.2,Yes
CUST0247,33,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,79000,6.8,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,2600,Brand Website,12,Laptop,70.4,No
CUST0248,19,Male,Jamshedpur,Jharkhand,Tier 2,Student,9000,9.1,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,1800,Amazon,31,Mobile,94.4,Yes
CUST0249,42,Female,Tirupati,Andhra Pradesh,Tier 2,Coach,70000,5.6,Sunrisers Hyderabad,Travis Head,3,TV,No,3200,Brand Website,7,Smart TV,51.8,No
CUST0250,26,Male,Ahmedabad,Gujarat,Tier 1,Athlete,36000,8.9,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,5100,Brand Website,28,Mobile,91.6,Yes
CUST0251,21,Male,Kochi,Kerala,Tier 2,Student,9364,7.58,Mumbai Indians,AB de Villiers,5,JioHotstar,No,836,Amazon,33,Mobile,62.27,No
CUST0252,19,Female,Coimbatore,Tamil Nadu,Tier 2,Student,8730,8.93,Royal Challengers Bengaluru,Jasprit Bumrah,5,JioHotstar,Yes,1541,Amazon,44,Laptop,67.02,Yes
CUST0253,33,Male,Visakhapatnam,Andhra Pradesh,Tier 2,Working Professional,49265,8.14,Rajasthan Royals,Rishabh Pant,5,JioHotstar,Yes,1291,Amazon,28,Mobile,67.07,Yes
CUST0254,24,Male,Indore,Madhya Pradesh,Tier 2,Working Professional,54997,7.14,Punjab Kings,KL Rahul,6,JioHotstar,Yes,769,Flipkart,38,Mobile,79.11,No
CUST0255,24,Male,Bengaluru,Karnataka,Tier 1,Working Professional,44152,8.24,Sunrisers Hyderabad,Jasprit Bumrah,7,JioHotstar,No,1952,Brand Website,31,Laptop,57.42,Yes
CUST0256,38,Male,Lucknow,Uttar Pradesh,Tier 2,Business,52937,6.64,Mumbai Indians,Shubman Gill,4,JioHotstar,No,466,Flipkart,26,Mobile,,No
CUST0257,36,Female,Vadodara,Gujarat,Tier 2,Working Professional,32639,7.3,Delhi Capitals,Rishabh Pant,5,JioHotstar,No,460,Local Store,24,Mobile,41.06,No
CUST0258,34,Female,Lucknow,Uttar Pradesh,Tier 2,Working Professional,41050,8.57,Lucknow Super Giants,MS Dhoni,5,TV,Yes,2056,Flipkart,45,Laptop,77.89,No
CUST0259,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,47164,8.03,Sunrisers Hyderabad,Jasprit Bumrah,6,JioHotstar,Yes,2737,Amazon,39,Mobile,56.95,No
CUST0260,36,Male,Bhopal,Madhya Pradesh,Tier 2,Business,39250,9.66,Sunrisers Hyderabad,KL Rahul,7,JioHotstar,Yes,1385,Local Store,46,Smart TV,69.77,No
CUST0261,35,Male,Agra,Uttar Pradesh,Tier 3,Student,9261,7.85,Royal Challengers Bengaluru,Pat Cummins,5,TV,No,1566,Local Store,29,Smart TV,38.88,Yes
CUST0262,37,Male,Coimbatore,Tamil Nadu,Tier 2,Working Professional,40189,9.11,Rajasthan Royals,Jos Buttler,7,TV,No,1562,Local Store,39,Laptop,56.78,Yes
CUST0263,22,Male,Chandigarh,Punjab,Tier 2,Student,5388,8.5,Lucknow Super Giants,Pat Cummins,5,TV,Yes,1397,Local Store,41,Laptop,75.22,No
CUST0264,50,Male,Vadodara,Gujarat,Tier 2,Business,26389,6.64,Chennai Super Kings,KL Rahul,5,JioHotstar,No,922,Local Store,23,Laptop,48.02,No
CUST0265,30,Female,Surat,Gujarat,Tier 2,Business,78395,8.89,Chennai Super Kings,Shubman Gill,5,JioHotstar,No,2108,Flipkart,28,Laptop,69.16,Yes
CUST0266,36,Male,Nagpur,Maharashtra,Tier 2,Business,21231,6.3,Sunrisers Hyderabad,AB de Villiers,5,JioHotstar,No,684,Local Store,25,Mobile,52.03,No
CUST0267,16,Male,Meerut,Uttar Pradesh,Tier 3,Student,7950,,Lucknow Super Giants,Rishabh Pant,3,JioHotstar,Yes,684,Flipkart,29,Smart TV,50.38,No
CUST0268,41,Male,Dehradun,Uttarakhand,Tier 3,Coach,34584,9.07,Delhi Capitals,Yuzvendra Chahal,5,JioHotstar,No,386,Local Store,38,Smart TV,73.98,Yes
CUST0269,40,Male,Coimbatore,Tamil Nadu,Tier 2,Business,48796,8.33,Punjab Kings,Jos Buttler,5,JioHotstar,No,140,Local Store,32,Mobile,49.8,Yes
CUST0270,31,Male,Bengaluru,Karnataka,Tier 1,Working Professional,31888,6.38,Rajasthan Royals,MS Dhoni,5,JioHotstar,Yes,807,Amazon,38,Smart TV,47.63,Yes
CUST0271,35,Female,Delhi,Delhi,Tier 1,Business,102924,9.01,Sunrisers Hyderabad,Rishabh Pant,7,YouTube Highlights,No,1848,Amazon,29,Laptop,71.62,No
CUST0272,16,Male,Nagpur,Maharashtra,Tier 2,Working Professional,36627,8.21,Royal Challengers Bengaluru,Jos Buttler,5,JioHotstar,No,533,Local Store,35,Laptop,61.01,Yes
CUST0273,21,Female,Pune,Maharashtra,Tier 1,Coach,36106,5.89,Delhi Capitals,Rishabh Pant,6,JioHotstar,No,2042,Flipkart,19,Smart TV,59.58,No
CUST0274,29,Female,Indore,Madhya Pradesh,Tier 2,Working Professional,52182,8.75,Lucknow Super Giants,Jos Buttler,6,JioHotstar,Yes,1136,Local Store,36,Smart TV,71.58,No
CUST0275,20,Male,Hyderabad,Telangana,Tier 1,Working Professional,41699,8.48,Lucknow Super Giants,Ravindra Jadeja,5,TV,No,1246,Flipkart,47,Smart TV,,No
CUST0276,33,Male,Mumbai,Maharashtra,Tier 1,Business,50529,7.89,Kolkata Knight Riders,KL Rahul,7,JioHotstar,No,1354,Amazon,33,Mobile,42.37,No
CUST0277,40,Male,Meerut,Uttar Pradesh,Tier 3,Business,37010,6.62,Gujarat Titans,AB de Villiers,3,TV,Yes,967,Flipkart,37,Laptop,47.77,No
CUST0278,47,Male,Visakhapatnam,Andhra Pradesh,Tier 2,Working Professional,36691,8.88,Gujarat Titans,Virat Kohli,6,JioHotstar,Yes,1174,Local Store,47,Laptop,57.38,No
CUST0279,25,Male,Kochi,Kerala,Tier 2,Business,43470,7.35,Kolkata Knight Riders,David Warner,6,JioHotstar,No,1664,Flipkart,32,Smart TV,45.07,Yes
CUST0280,29,Male,Kolkata,West Bengal,Tier 1,Working Professional,59430,8.11,Lucknow Super Giants,AB de Villiers,7,JioHotstar,Yes,1582,Local Store,40,Mobile,59.33,Yes
CUST0281,35,Male,Coimbatore,Tamil Nadu,Tier 2,Business,61374,7.79,Gujarat Titans,Jasprit Bumrah,5,TV,Yes,1384,Flipkart,37,Smart TV,63.64,No
CUST0282,32,Male,Chennai,Tamil Nadu,Tier 1,Business,118228,9.02,Punjab Kings,Jasprit Bumrah,6,YouTube Highlights,Yes,818,Flipkart,45,Laptop,70.84,No
CUST0283,21,Male,Chennai,Tamil Nadu,Tier 1,Coach,29879,9.11,Punjab Kings,Shubman Gill,5,YouTube Highlights,No,4393,Amazon,38,Mobile,87.08,Yes
CUST0284,40,Female,Jaipur,Rajasthan,Tier 2,Working Professional,51119,,Kolkata Knight Riders,Jasprit Bumrah,5,YouTube Highlights,No,631,Amazon,21,Smart TV,33.69,No
CUST0285,32,Female,Mysuru,Karnataka,Tier 3,Athlete,43414,9.35,Kolkata Knight Riders,Suryakumar Yadav,5,YouTube Highlights,No,3458,Local Store,38,Mobile,,No
CUST0286,25,Female,Delhi,Delhi,Tier 1,Working Professional,47408,7.09,Delhi Capitals,Suryakumar Yadav,3,YouTube Highlights,Yes,537,Brand Website,39,Mobile,75.34,No
CUST0287,55,Male,Delhi,Delhi,Tier 1,Business,79478,7.48,Lucknow Super Giants,Virat Kohli,6,JioHotstar,No,1396,Brand Website,24,Mobile,57.92,No
CUST0288,13,Male,Mumbai,Maharashtra,Tier 1,Student,11644,5.5,Gujarat Titans,Hardik Pandya,2,JioHotstar,Yes,1265,Local Store,30,Mobile,68.21,No
CUST0289,33,Female,Patna,Bihar,Tier 2,Coach,75300,6.44,Mumbai Indians,Suryakumar Yadav,4,JioHotstar,No,3140,Amazon,21,Laptop,60.4,Yes
CUST0290,21,Female,Indore,Madhya Pradesh,Tier 2,Student,10110,7.27,Gujarat Titans,Rohit Sharma,2,JioHotstar,Yes,1578,Local Store,36,Mobile,68.81,Yes
